student_id,semester,hostel_resident,internet_access,attendance_percentage,avg_assignment_score,lms_login_frequency,library_visits_per_month,disciplinary_actions,dropout,engagement_index,academic_risk_score,attendance_volatility,resource_utilization_score,composite_dropout_risk
S01336,8,0,1,87.75,40.85,15,4,0,0,51.6906,59.15,0.2179,0.4538,0.5422
S01337,6,0,1,50.86,27.03,22,3,0,0,39.1641,72.97,0.2941,0.4154,0.651
S01338,3,0,0,48.22,33.09,25,1,0,1,36.0416,66.91,0.3307,0.0385,0.7319
S01339,7,0,1,49.59,38.03,16,1,1,1,31.2506,66.97,0.3117,0.3385,0.6739
S01340,4,1,1,73.75,50.8,29,5,0,0,56.3188,49.2,0.0236,0.6923,0.4266
S01341,5,1,1,82.94,45.97,23,7,0,0,60.2816,54.03,0.1511,0.7692,0.4128
S01342,2,1,1,91.39,65.43,32,3,0,0,61.3083,34.57,0.2684,0.6154,0.3699
S01343,1,1,1,90.19,98.06195876913377,39,3,1,0,64.9808,6.938,0.2518,0.6154,0.2465
S01344,5,0,1,84.94,51.43,25,3,0,0,54.5757,48.57,0.1789,0.4154,0.4994
S01345,2,0,1,59.52,46.46,27,2,1,0,43.6711,58.54,0.1739,0.3769,0.5871
S01346,8,1,1,59.39,45.18,5,4,1,0,34.4144,59.82,0.1757,0.6538,0.5554
S01347,7,1,1,83.82,45.99,22,2,0,0,50.425,54.01,0.1634,0.5769,0.4953
S01348,6,1,0,93.32,50.45,34,4,0,0,65.1898,49.55,0.2952,0.3538,0.4816
S01349,6,0,0,56.53,38.77,32,7,1,1,55.0566,66.23,0.2154,0.2692,0.6049
S01350,5,1,1,91.41,52.22,30,5,0,0,63.976,47.78,0.2687,0.6923,0.3941
S01351,1,1,1,43.19,12.55,22,3,1,1,36.0961,92.45,0.4006,0.6154,0.6896
S01352,4,1,1,77.85,51.33,40,5,0,0,64.4842,48.67,0.0805,0.6923,0.3959
S01353,4,1,1,70.44,56.41,21,4,0,0,48.3259,43.59,0.0223,0.6538,0.4418
S01354,8,0,0,68.94,24.3,27,0,0,0,43.5929,75.7,0.0432,0.0,0.7502
S01355,2,0,1,72.47,41.095,20,2,0,0,44.6986,58.905,0.0058,0.3769,0.5849
S01356,4,0,1,59.19,18.01,19,0,0,0,34.9472,81.99,0.1785,0.3,0.7306
S01357,3,0,1,78.69,32.15,20,0,1,1,43.3404,72.85,0.0922,0.3,0.6647
S01358,2,1,1,72.91,37.74,41,5,0,0,63.1014,62.26,0.0119,0.6923,0.4551
S01359,1,0,1,86.03,44.84,37,1,0,0,58.2842,55.16,0.194,0.3385,0.532
S01360,3,0,0,95.86,50.51,45,7,0,0,78.5005,49.49,0.3305,0.2692,0.4559
S01361,1,0,1,73.9,42.57,17,1,0,0,41.5678,57.43,0.0257,0.3385,0.5996
S01362,1,1,1,59.72,15.94,3,0,1,0,25.6677,89.06,0.1711,0.5,0.7414
S01363,3,0,0,54.93,17.43,14,2,1,1,34.1232,87.57,0.2376,0.0769,0.8116
S01364,2,0,1,72.05,45.43,52,0,0,0,59.6675,54.57,0.0,0.3,0.5344
S01365,5,1,1,95.56,62.17,28,8,0,0,70.2188,37.83,0.3263,0.8077,0.3036
S01366,1,0,1,85.31,65.52,36,2,1,0,59.3261,39.48,0.184,0.3769,0.4561
S01367,3,0,1,72.9,39.2,15,3,2,0,43.8275,70.8,0.0118,0.4154,0.626
S01368,4,0,1,84.23,44.96,20,0,0,0,45.5564,55.04,0.169,0.3,0.5857
S01369,8,1,1,91.57,57.71,29,5,0,0,63.4468,42.29,0.2709,0.6923,0.374
S01370,6,1,1,62.73,51.23,36,0,0,0,46.4479,48.77,0.1294,0.5,0.5075
S01371,8,1,1,72.45,32.93,31,5,0,0,56.9852,67.07,0.0056,0.6923,0.4958
S01372,3,0,1,55.41,41.095,0,4,0,0,29.8563,58.905,0.231,0.4538,0.6177
S01373,4,1,0,72.05,51.32,27,2,0,0,48.6831,48.68,0.0,0.2769,0.5551
S01374,4,1,1,95.16,43.63,22,0,0,0,51.1148,56.37,0.3207,0.5,0.5216
S01375,8,0,1,88.18,48.35,23,1,0,0,50.8391,51.65,0.2239,0.3385,0.544
S01376,8,0,0,74.03,55.23,27,5,1,0,55.2443,49.77,0.0275,0.1923,0.5576
S01377,8,0,1,31.6,46.06,19,0,1,0,23.9112,58.94,0.5614,0.3,0.6771
S01378,7,1,1,62.16,49.72,30,2,1,0,46.5068,55.28,0.1373,0.5769,0.5141
S01379,5,0,1,73.54,29.73,26,3,0,0,50.609,70.27,0.0207,0.4154,0.6001
S01380,5,0,1,68.76,32.56,24,0,0,0,41.7413,67.44,0.0457,0.3,0.6487
S01381,8,1,0,72.49,57.62,33,4,0,0,56.2646,42.38,0.0061,0.3538,0.4841
S01382,3,1,1,75.64,28.29,11,6,0,0,48.3199,71.71,0.0498,0.7308,0.535
S01383,3,1,0,63.99,51.31,34,1,0,1,47.6886,48.69,0.1119,0.2385,0.5682
S01384,8,1,1,71.89,53.97,16,4,0,0,45.9398,46.03,0.0022,0.6538,0.4599
S01385,4,0,1,69.76,50.58,24,2,0,0,45.9874,49.42,0.0318,0.3769,0.5425
S01386,2,1,1,61.45,50.01,15,1,1,0,35.4014,54.99,0.1471,0.5385,0.5614
S01387,5,0,1,99.7,39.99,23,3,0,0,59.2933,60.01,0.3838,0.4154,0.5287
S01388,3,0,1,64.85,18.55,24,3,0,0,45.9465,81.45,0.0999,0.4154,0.6611
S01389,8,1,1,38.19,13.41,12,4,1,1,30.087,91.59,0.47,0.6538,0.6976
S01390,8,0,1,72.05,55.05,22,0,0,0,41.8708,44.95,0.0,0.3,0.5583
S01391,3,0,0,59.31,23.09,17,6,0,0,45.3472,76.91,0.1768,0.2308,0.6912
S01392,5,1,0,72.05,45.91,39,2,0,0,55.8017,54.09,0.0,0.2769,0.5518
S01393,8,0,1,61.79,41.28,36,3,0,0,51.8412,58.72,0.1424,0.4154,0.5496
S01394,6,0,0,80.54,45.58,36,7,0,0,67.0335,54.42,0.1178,0.2692,0.5158
S01395,2,1,1,71.28,48.85,24,8,0,0,58.1339,51.15,0.0107,0.8077,0.3992
S01396,5,1,1,87.0,42.45,15,3,0,0,49.4675,57.55,0.2075,0.6154,0.5032
S01397,5,1,1,68.79,34.59,26,4,0,0,50.632,65.41,0.0452,0.6538,0.521
S01398,6,0,1,62.17,46.41,24,3,1,0,44.8745,58.59,0.1371,0.4154,0.5734
S01399,1,1,1,75.86,73.92,30,3,0,0,53.9098,26.08,0.0529,0.6154,0.3618
S01400,3,1,1,66.26,36.61,11,7,1,0,46.491,68.39,0.0804,0.7692,0.5185
S01401,7,0,0,43.06,21.36,19,0,1,1,28.4952,83.64,0.4024,0.0,0.8348
S01402,2,0,1,62.98,24.57,32,2,0,0,48.0212,75.43,0.1259,0.3769,0.6394
S01403,3,0,0,100.0,49.75,25,5,0,0,64.4459,50.25,0.3879,0.1923,0.5274
S01404,3,0,1,44.68,14.89,18,0,0,0,28.55,85.11,0.3799,0.3,0.7655
S01405,2,0,1,75.62,41.095,17,1,0,0,42.2558,58.905,0.0495,0.3385,0.6031
S01406,2,1,1,68.36,54.07,20,1,0,0,41.1315,45.93,0.0512,0.5385,0.5051
S01407,3,1,1,99.55,43.67,25,2,0,0,58.4967,56.33,0.3817,0.5769,0.4764
S01408,7,0,1,55.33,23.24,14,5,1,0,40.0525,81.76,0.2321,0.4923,0.6638
S01409,1,1,1,73.52,46.52,20,6,0,0,52.8109,53.48,0.0204,0.7308,0.4464
S01410,3,0,1,82.29,40.07,29,0,0,0,50.1194,59.93,0.1421,0.3,0.5893
S01411,1,0,1,69.31,24.64,29,0,0,0,44.9274,75.36,0.038,0.3,0.6692
S01412,5,1,1,60.49,50.03,28,2,2,0,44.6523,59.97,0.1604,0.5769,0.5394
S01413,3,0,1,71.67,23.1,17,0,0,0,38.7527,76.9,0.0053,0.3,0.697
S01414,7,1,0,67.36,37.92,24,6,0,0,52.7197,62.08,0.0651,0.4308,0.5561
S01415,5,0,1,67.32,31.41,12,0,0,0,34.0466,68.59,0.0656,0.3,0.6802
S01416,7,0,1,85.96,43.44,27,1,0,0,52.324,56.56,0.1931,0.3385,0.5585
S01417,6,0,1,78.04,49.61,25,5,1,0,55.6619,55.39,0.0831,0.4923,0.5037
S01418,4,0,1,80.28,25.66,18,1,0,1,44.713,74.34,0.1142,0.3385,0.6562
S01419,7,1,1,76.95,48.65,29,7,0,0,61.4449,51.35,0.068,0.7692,0.398
S01420,4,1,1,86.4,38.81,26,4,0,0,57.676,61.19,0.1992,0.6538,0.4794
S01421,8,0,0,91.56,41.095,31,2,0,0,58.86,58.905,0.2708,0.0769,0.6104
S01422,8,0,1,67.7,34.1,31,6,1,0,57.0083,70.9,0.0604,0.5308,0.5514
S01423,5,1,1,84.29,46.15,23,3,0,0,53.1293,53.85,0.1699,0.6154,0.4756
S01424,6,1,1,52.56,40.11,22,4,0,0,41.7672,59.89,0.2705,0.6538,0.5299
S01425,3,0,1,38.2,24.41,22,6,0,1,39.8693,75.59,0.4698,0.5308,0.6301
S01426,7,0,1,72.05,57.83,43,2,0,0,58.1746,42.17,0.0,0.3769,0.4708
S01427,6,0,1,67.0,28.1,19,0,1,1,38.0712,76.9,0.0701,0.3,0.6994
S01428,8,0,1,75.79,39.08,16,1,0,0,41.7306,60.92,0.0519,0.3385,0.613
S01429,3,0,1,53.62,36.15,10,2,1,0,31.2264,68.85,0.2558,0.3769,0.6719
S01430,7,0,1,52.93,21.67,3,7,1,0,36.4132,83.33,0.2654,0.5692,0.6636
S01431,4,0,1,61.31,50.25,24,2,0,0,42.6074,49.75,0.1491,0.3769,0.5556
S01432,2,0,1,81.64,45.86,32,4,1,0,59.3314,59.14,0.1331,0.4538,0.5155
S01433,2,0,0,64.25,55.16,21,0,0,0,38.1576,44.84,0.1083,0.0,0.6458
S01434,5,1,0,66.96,11.99,10,2,1,0,36.5624,93.01,0.0706,0.2769,0.7748
S01435,3,1,1,60.83,26.18,15,6,2,0,44.7688,83.82,0.1557,0.7308,0.5959
S01436,1,0,1,89.49,47.35,40,1,0,0,61.4479,52.65,0.2421,0.3385,0.5109
S01437,4,0,1,85.03,97.15958240497058,32,3,1,0,58.7643,7.8404,0.1802,0.4154,0.3218
S01438,6,0,0,64.74,41.095,26,5,0,0,50.9351,58.905,0.1015,0.1923,0.6093
S01439,3,1,1,82.26,85.03,22,0,0,0,45.9548,14.97,0.1417,0.5,0.374
S01440,8,1,1,68.32,98.17380826746866,24,3,1,0,47.3345,6.8262,0.0518,0.6154,0.3078
S01441,7,0,1,66.94,36.75,3,2,0,0,32.4018,63.25,0.0709,0.3769,0.6454
S01442,5,1,0,71.25,26.83,13,7,0,0,49.6734,73.17,0.0111,0.4692,0.6015
S01443,8,1,1,81.65,43.54,28,6,1,0,60.8086,61.46,0.1332,0.7308,0.4503
S01444,4,1,0,58.62,39.23,18,10,2,0,53.3567,70.77,0.1864,0.5846,0.5502
S01445,2,0,1,79.54,28.64,24,0,2,0,46.0533,81.36,0.104,0.3,0.6893
S01446,1,0,1,100.0,44.06,31,5,0,0,68.0052,55.94,0.3879,0.4923,0.4627
S01447,8,1,1,74.75,39.19,17,2,1,0,43.8309,65.81,0.0375,0.5769,0.5656
S01448,8,0,1,72.54,40.37,26,0,0,0,44.4397,59.63,0.0068,0.3,0.608
S01449,6,1,1,70.74,46.96,33,4,1,0,55.5646,58.04,0.0182,0.6538,0.4742
S01450,1,1,1,79.17,34.34,39,7,1,0,68.2651,70.66,0.0988,0.7692,0.4514
S01451,3,0,1,47.84,29.23,27,3,0,1,40.9222,70.77,0.336,0.4154,0.636
S01452,1,0,1,97.52,48.45,24,6,0,0,64.7837,51.55,0.3535,0.5308,0.4468
S01453,1,0,1,86.72,50.61,28,1,0,0,53.2212,49.39,0.2036,0.3385,0.5267
S01454,2,0,1,62.33,41.4,16,0,0,0,34.4235,58.6,0.1349,0.3,0.6389
S01455,5,1,1,72.47,42.94,27,0,1,0,45.0049,62.06,0.0058,0.5,0.5657
S01456,1,1,1,63.64,23.98,19,3,0,0,42.4964,76.02,0.1167,0.6154,0.6015
S01457,8,0,0,76.49,44.83,22,3,0,0,49.4161,55.17,0.0616,0.1154,0.6189
S01458,4,1,0,72.92,28.65,34,6,0,0,60.876,71.35,0.0121,0.4308,0.5646
S01459,3,0,0,75.43,43.15,24,4,0,0,52.1016,56.85,0.0469,0.1538,0.6066
S01460,5,1,1,56.58,36.45,18,0,1,0,33.31,68.55,0.2147,0.5,0.6326
S01461,7,0,1,64.78,36.77,23,2,0,0,43.4022,63.23,0.1009,0.3769,0.6068
S01462,3,1,0,89.19,59.22,34,4,0,0,63.5378,40.78,0.2379,0.3538,0.4523
S01463,1,1,1,63.99,24.88,25,5,0,0,50.0419,75.12,0.1119,0.6923,0.5523
S01464,1,0,1,32.35,46.11,21,3,1,0,31.1669,58.89,0.551,0.4154,0.6226
S01465,7,1,1,69.74,24.16,11,4,2,0,42.1137,85.84,0.0321,0.6538,0.6325
S01466,1,1,1,100.0,31.43,35,1,0,0,62.6858,68.57,0.3879,0.5385,0.5203
S01467,6,0,1,84.73,34.09,26,3,0,0,55.085,65.91,0.176,0.4154,0.567
S01468,4,1,0,63.24,63.13,17,3,0,0,41.15,36.87,0.1223,0.3154,0.5246
S01469,7,1,1,71.24,97.70398656176584,28,5,0,0,54.7216,2.296,0.0112,0.6923,0.2446
S01470,1,1,1,82.2,38.2,36,6,0,0,65.7744,61.8,0.1409,0.7308,0.4343
S01471,8,0,1,45.66,34.01,8,0,1,1,23.0098,70.99,0.3663,0.3,0.7284
S01472,6,1,0,59.16,51.95,31,8,0,0,57.4384,48.05,0.1789,0.5077,0.4642
S01473,4,1,1,77.98,23.17,13,5,0,0,48.5192,76.83,0.0823,0.6923,0.5644
S01474,2,1,0,95.92,68.57,36,5,0,0,69.3393,31.43,0.3313,0.3923,0.385
S01475,8,0,1,65.41,28.54,13,4,0,0,41.5682,71.46,0.0922,0.4538,0.6269
S01476,3,0,0,95.51,58.18,26,0,0,0,53.6277,41.82,0.3256,0.0,0.5796
S01477,4,1,0,60.69,43.38,19,3,0,0,41.3164,56.62,0.1577,0.3154,0.603
S01478,4,0,1,3.532500000000013,96.239028995864,1,1,1,0,3.9293,8.761,0.951,0.3385,0.5367
S01479,2,0,1,83.16,33.25,4,0,1,0,35.6369,71.75,0.1542,0.3,0.6873
S01480,4,0,1,80.11,38.81,30,0,0,0,49.8406,61.19,0.1119,0.3,0.5953
S01481,2,1,0,83.04,54.97,33,1,0,0,54.7153,45.03,0.1525,0.2385,0.529
S01482,1,0,0,72.05,53.69,25,4,0,0,51.3428,46.31,0.0,0.1538,0.5671
S01483,3,1,1,74.88,45.61,22,6,0,0,54.5413,54.39,0.0393,0.7308,0.444
S01484,1,1,1,68.12,41.095,18,6,0,0,49.4644,58.905,0.0545,0.7308,0.4798
S01485,4,1,0,72.05,98.78800124473496,8,5,1,0,43.1811,6.212,0.0,0.3923,0.3756
S01486,7,1,0,65.09,12.23,5,2,2,1,32.8483,97.77,0.0966,0.2769,0.8069
S01487,2,0,1,65.99,47.21,27,0,1,0,42.4129,57.79,0.0841,0.3,0.6077
S01488,1,1,0,44.83,26.38,22,1,0,0,32.9059,73.62,0.3778,0.2385,0.7197
S01489,1,0,1,53.79,43.13,21,3,0,1,39.7429,56.87,0.2534,0.4154,0.5845
S01490,5,1,1,69.55,41.92,25,4,0,0,50.3428,58.08,0.0347,0.6538,0.4927
S01491,3,0,1,38.39,29.88,17,2,1,0,29.2869,75.12,0.4672,0.3769,0.7038
S01492,4,1,1,41.88,31.09,17,9,2,1,44.1444,78.91,0.4187,0.8462,0.5496
S01493,1,1,1,66.99,30.07,14,2,1,0,38.9472,74.93,0.0702,0.5769,0.6192
S01494,3,0,1,70.08,32.52,24,3,0,1,48.0385,67.48,0.0273,0.4154,0.5979
S01495,4,1,1,67.3,45.28,18,6,1,0,49.1364,59.72,0.0659,0.7308,0.4842
S01496,4,0,1,36.3,21.26,7,0,0,1,18.6725,78.74,0.4962,0.3,0.7746
S01497,5,0,1,95.29,60.88,22,0,0,0,51.1668,39.12,0.3226,0.3,0.5024
S01498,7,0,0,50.46,41.095,27,7,1,0,49.6625,63.905,0.2997,0.2692,0.6145
S01499,4,0,0,59.73,30.08,0,3,2,0,29.6612,79.92,0.171,0.1154,0.787
S01500,7,1,1,53.07,41.83,14,4,0,0,37.2254,58.17,0.2634,0.6538,0.5389
S01501,5,1,0,91.49,46.59,27,1,0,0,54.536,53.41,0.2698,0.2385,0.5631
S01502,3,0,1,78.32,53.67,34,0,1,0,51.4975,51.33,0.087,0.3,0.5501
S01503,2,1,1,64.9,43.32,8,1,1,0,32.6288,61.68,0.0992,0.5385,0.5979
S01504,3,1,1,63.85,19.36,0,0,0,0,25.54,80.64,0.1138,0.5,0.7082
S01505,5,1,1,74.69,35.21,30,1,1,0,49.5957,69.79,0.0366,0.5385,0.571
S01506,2,0,0,53.3,31.85,23,0,0,1,34.9641,68.15,0.2602,0.0,0.7502
S01507,8,1,1,77.71,36.45,10,4,0,0,44.7085,63.55,0.0786,0.6538,0.5343
S01508,4,0,1,63.77,36.79,18,4,0,0,43.8783,63.21,0.1149,0.4538,0.5858
S01509,7,1,1,79.79,97.76348305132193,37,5,0,0,63.4805,2.2365,0.1074,0.6923,0.2137
S01510,6,1,1,79.29,45.03,16,3,0,0,46.9768,54.97,0.1005,0.6154,0.5016
S01511,3,1,1,63.1,61.37,20,4,1,0,44.7967,43.63,0.1242,0.6538,0.4543
S01512,2,0,1,72.05,36.77,15,0,1,1,37.7183,68.23,0.0,0.3,0.6659
S01513,6,0,1,68.3,26.26,10,4,0,0,40.9445,73.74,0.052,0.4538,0.6382
S01514,3,1,1,50.26,34.07,10,1,2,0,27.9593,75.93,0.3024,0.5385,0.6712
S01515,2,0,1,73.18,33.41,9,3,0,0,40.3802,66.59,0.0157,0.4154,0.6212
S01516,8,0,1,68.15,43.71,20,3,0,0,44.8936,56.29,0.0541,0.4154,0.5642
S01517,4,1,1,63.18,35.01,13,0,1,0,32.9839,69.99,0.1231,0.5,0.6395
S01518,1,1,1,52.57,11.89,17,3,1,0,36.882,93.11,0.2704,0.6154,0.6895
S01519,4,0,1,89.8,45.82,34,1,0,0,58.0126,54.18,0.2464,0.3385,0.5291
S01520,4,0,1,65.19,43.11,31,2,2,0,48.312,66.89,0.0952,0.3769,0.6042
S01521,7,1,0,100.0,73.05,51,3,0,0,76.0235,26.95,0.3879,0.3154,0.3629
S01522,6,0,1,72.52,29.99,24,3,0,1,49.0145,70.01,0.0065,0.4154,0.6046
S01523,2,0,0,77.27,55.8,22,6,0,0,55.4973,44.2,0.0724,0.2308,0.5249
S01524,2,0,1,72.59,48.04,20,1,0,0,42.8235,51.96,0.0075,0.3385,0.5733
S01525,5,0,1,77.12,29.54,17,2,0,0,44.7789,70.46,0.0704,0.3769,0.6309
S01526,1,1,1,88.39,51.31,32,2,1,0,58.1852,53.69,0.2268,0.5769,0.4669
S01527,3,0,1,88.56,56.47,24,1,0,0,51.5844,43.53,0.2291,0.3385,0.5089
S01528,2,0,1,45.5,38.6,17,0,0,0,28.2847,61.4,0.3685,0.3,0.6716
S01529,1,0,1,84.83,30.42,20,2,0,0,49.6426,69.58,0.1774,0.3769,0.6103
S01530,8,0,1,79.46,35.78,21,0,0,0,44.2416,64.22,0.1028,0.3,0.627
S01531,1,0,1,72.54,52.38,26,0,0,0,44.4397,47.62,0.0068,0.3,0.5599
S01532,1,1,1,97.69,43.23,31,1,0,0,59.3889,56.77,0.3559,0.5385,0.4846
S01533,8,1,0,98.29,53.84,22,1,0,0,54.2899,46.16,0.3642,0.2385,0.535
S01534,2,0,0,85.57,96.09311082142445,27,0,2,0,50.2449,13.9069,0.1876,0.0,0.4798
S01535,7,0,1,63.85,29.98,13,2,2,1,37.098,80.02,0.1138,0.3769,0.696
S01536,1,0,1,54.11,98.74351724520318,25,2,1,0,40.3207,6.2565,0.249,0.3769,0.3897
S01537,2,0,1,83.32,60.99,34,1,0,0,55.4206,39.01,0.1564,0.3385,0.4774
S01538,1,1,0,92.39,35.08,11,4,0,0,51.1737,64.92,0.2823,0.3538,0.5921
S01539,6,0,1,41.57,19.67,18,2,2,1,31.1521,90.33,0.423,0.3769,0.7581
S01540,5,1,1,88.29,55.64,31,0,0,0,53.7058,44.36,0.2254,0.5,0.4645
S01541,4,1,0,68.18,31.83,9,7,1,0,46.0725,73.17,0.0537,0.4692,0.6141
S01542,2,0,1,44.86,27.95,20,0,0,0,29.8084,72.05,0.3774,0.3,0.7089
S01543,1,1,1,79.04,37.64,15,5,1,0,50.1297,67.36,0.097,0.6923,0.5209
S01544,5,0,0,85.64,46.69,36,4,0,0,63.3042,53.31,0.1886,0.1538,0.5532
S01545,2,0,0,66.73,27.97,15,4,0,1,43.2826,72.03,0.0738,0.1538,0.6982
S01546,5,1,1,56.14,30.89,5,0,2,0,25.4221,79.11,0.2208,0.5,0.7025
S01547,6,0,1,97.68,54.13,49,5,0,0,77.7552,45.87,0.3557,0.4923,0.3883
S01548,7,1,1,61.97,41.095,6,4,0,0,36.0396,58.905,0.1399,0.6538,0.546
S01549,4,1,1,89.39,47.25,22,6,0,0,60.3453,52.75,0.2407,0.7308,0.4171
S01550,1,0,1,49.3,30.45,9,5,0,1,34.6744,69.55,0.3158,0.4923,0.6338
S01551,3,1,1,78.24,34.24,21,2,0,0,47.5998,65.76,0.0859,0.5769,0.5522
S01552,7,0,1,77.81,37.94,30,1,0,0,50.8437,62.06,0.0799,0.3385,0.5857
S01553,5,1,1,85.1,45.12,28,0,0,0,50.6502,54.88,0.1811,0.5,0.5172
S01554,5,0,0,94.39,48.29,39,1,0,0,62.8147,51.71,0.3101,0.0385,0.5774
S01555,4,0,0,59.8,33.16,21,6,0,0,47.9161,66.84,0.17,0.2308,0.642
S01556,2,0,1,79.81,15.46,12,0,0,0,39.0426,84.54,0.1077,0.3,0.7265
S01557,8,1,1,51.5,45.1,19,6,0,0,43.4096,54.9,0.2852,0.7308,0.485
S01558,7,0,1,51.33,28.31,17,0,1,0,30.6167,76.69,0.2876,0.3,0.7246
S01559,8,1,1,63.32,14.39,14,5,0,0,43.2485,85.61,0.1212,0.6923,0.618
S01560,7,0,1,78.14,45.93,41,2,0,0,59.4242,54.07,0.0845,0.3769,0.5141
S01561,3,0,1,97.15,57.38,36,4,0,0,67.9082,42.62,0.3484,0.4538,0.4194
S01562,3,0,1,99.88,58.65,40,0,0,0,63.6808,41.35,0.3863,0.3,0.4675
S01563,2,0,1,66.68,27.29,28,0,0,0,43.2822,72.71,0.0745,0.3,0.6644
S01564,8,1,1,76.58,53.4,21,1,1,0,45.0127,51.6,0.0629,0.5385,0.5142
S01565,5,0,0,86.15,59.42,33,4,0,0,61.7286,40.58,0.1957,0.1538,0.5078
S01566,4,1,1,83.48,34.69,29,3,0,0,56.3646,65.31,0.1586,0.6154,0.5101
S01567,8,1,1,69.46,39.42,17,5,1,0,47.4841,65.58,0.0359,0.6923,0.5231
S01568,5,0,1,73.14,26.4,13,2,0,1,40.814,73.6,0.0151,0.3769,0.6573
S01569,8,1,0,70.35,25.36,22,4,0,1,48.8832,74.64,0.0236,0.3538,0.639
S01570,8,1,1,68.87,31.19,26,6,1,0,54.5102,73.81,0.0441,0.7308,0.5218
S01571,1,1,1,66.88,44.41,22,2,1,0,43.649,60.59,0.0718,0.5769,0.5454
S01572,3,0,1,70.21,27.73,20,0,0,0,39.9484,72.27,0.0255,0.3,0.6743
S01573,6,1,1,65.91,38.77,20,5,0,0,47.8438,61.23,0.0852,0.6923,0.5044
S01574,7,1,1,54.97,14.4,14,2,2,0,34.1392,95.6,0.2371,0.5769,0.7187
S01575,2,0,0,84.94,60.02,39,1,1,0,59.0347,44.98,0.1789,0.0385,0.5637
S01576,3,1,1,79.74,42.16,27,1,1,0,49.836,62.84,0.1067,0.5385,0.5423
S01577,5,0,1,100.0,58.37,29,1,0,0,59.1265,41.63,0.3879,0.3385,0.475
S01578,7,1,1,77.54,23.33,10,2,0,0,40.7944,76.67,0.0762,0.5769,0.6197
S01579,1,1,1,65.75,56.89,19,3,0,0,43.3404,43.11,0.0874,0.6154,0.4669
S01580,5,1,1,62.6,50.99,14,6,0,0,44.8835,49.01,0.1312,0.7308,0.4562
S01581,3,1,1,72.71,12.28,18,5,0,0,49.3774,87.72,0.0092,0.6923,0.605
S01582,2,1,0,72.05,61.09,33,6,0,0,59.9347,38.91,0.0,0.4308,0.4382
S01583,5,1,1,68.33,39.62,22,7,0,0,53.8444,60.38,0.0516,0.7692,0.4608
S01584,4,0,0,49.95,25.06,1,6,0,1,32.1117,74.94,0.3067,0.2308,0.7297
S01585,6,0,0,60.91,39.86,23,6,1,0,49.5465,65.14,0.1546,0.2308,0.6294
S01586,3,0,1,72.27,42.85,10,5,0,0,44.4556,57.15,0.0031,0.4923,0.5499
S01587,7,0,1,83.1,43.1,32,7,0,0,65.6846,56.9,0.1534,0.5692,0.4554
S01588,1,1,0,49.71,10.17,11,2,2,1,30.2556,99.83,0.3101,0.2769,0.8242
S01589,7,1,0,75.98,36.09,25,5,0,0,54.8379,63.91,0.0545,0.3923,0.5656
S01590,1,0,1,75.32,33.55,23,2,0,0,47.6182,66.45,0.0454,0.3769,0.6049
S01591,6,0,0,65.23,35.64,19,1,2,0,39.2863,74.36,0.0947,0.0385,0.7503
S01592,3,1,1,63.2,35.52,21,3,0,0,43.5069,64.48,0.1228,0.6154,0.5518
S01593,4,0,1,60.96,28.64,19,2,0,0,39.5013,71.36,0.1539,0.3769,0.653
S01594,1,1,1,74.11,41.62,38,4,1,0,59.8787,63.38,0.0286,0.6538,0.4805
S01595,6,1,1,88.9,57.2,30,4,0,0,61.0489,42.8,0.2339,0.6538,0.3941
S01596,2,0,1,89.97,40.76,31,2,0,0,58.224,59.24,0.2487,0.3769,0.539
S01597,6,0,1,55.14,35.07,11,1,1,0,30.5045,69.93,0.2347,0.3385,0.6883
S01598,6,0,1,69.2,39.1,24,1,1,0,43.8404,65.9,0.0396,0.3385,0.6255
S01599,7,0,0,39.1,10.98,2,7,0,1,30.288,89.02,0.4573,0.2692,0.7828
S01600,6,0,1,73.64,35.38,32,3,1,0,54.2083,69.62,0.0221,0.4154,0.5849
S01601,3,0,1,80.96,53.28,14,5,1,0,50.3045,51.72,0.1237,0.4923,0.5077
S01602,6,0,1,95.56,32.76,24,2,0,0,56.3074,67.24,0.3263,0.3769,0.5777
S01603,7,0,1,45.2,22.39,0,3,2,1,23.8492,87.61,0.3727,0.4154,0.7631
S01604,3,0,1,55.68,30.89,20,0,0,0,34.1364,69.11,0.2272,0.3,0.682
S01605,1,1,1,3.532500000000013,99.29300917196213,20,3,0,0,19.0466,0.707,0.951,0.6154,0.3823
S01606,8,0,1,47.72,15.67,19,3,0,1,36.1284,84.33,0.3377,0.4154,0.707
S01607,2,1,0,74.58,30.09,16,3,0,0,45.0928,69.91,0.0351,0.3154,0.643
S01608,5,0,1,81.35,70.75,30,0,1,0,50.3366,34.25,0.1291,0.3,0.4858
S01609,2,0,1,52.78,42.02,20,4,1,0,40.6687,62.98,0.2675,0.4538,0.5961
S01610,2,0,0,73.99,52.14,25,0,0,0,44.4265,47.86,0.0269,0.0,0.6359
S01611,7,1,1,53.82,36.63,16,0,2,0,31.0195,73.37,0.253,0.5,0.6599
S01612,2,0,1,92.63,95.97572888444694,22,2,1,0,53.949,9.0243,0.2856,0.3769,0.3531
S01613,6,0,1,75.1,52.53,16,4,0,0,47.2238,47.47,0.0423,0.4538,0.5111
S01614,6,0,1,62.4,32.2,10,2,0,0,34.7384,67.8,0.1339,0.3769,0.6554
